id,text,level
398638,"Сейчас в меня кинут тапки (и наплевать), но никогда подобных подсчётов не вёл. Наверно, свой калькулятор встроен где-то в подкорке (интуиция, что ли?) - всю жизнь живу так, что тратить получается меньше половины дохода, сколько бы ни зарабатывал.",0
1855979,"Очень рекомендую автору с пункте про грузы сделать дисклеймер о том, что на обычных легковушках в каршеринге грузы перевозить нельзя. Можно только на специальных грузовых каршах.",0
662697,"Уоу. Не смог позволить себе зубную щетку в 2021...  Пойду пахать. Очень мотивирует, спасибо.",0
448309,"Мне 27лет,я хочу отказаться от выплат алиментов на меня от отца,зная что 4раза он подавал на меня на алименты,хочу знать как мне поступить чтоб я ему не платила б алименты и желательно не получать его задолженность в данный момент",0
92720,"Реальный дневник с человеческими проблемами. По хорошему давно пора купить проектор. 32 тысячи с доставкой из германии, и его можно использовать дома как основу домашнего кинотеатра. Ключ здоровья уже не тот, лучше купить нормальный фильтр и поставить дополнительно гейзерные.",0
1925639,"Идите в универы или на hh ищите выпускников управления персоналом, их валом просто.",0
802360,Слава богам что это не стрельнуло в России! Все-таки человечество не безнадёжно 😊,0
254951,Господа.... Возьмите Владивосток...Я там живу...Цены Не ниже чем в Норильске..А з/п 35000рублей. Цены на съём 1-комнатной квартиры 30-35 тыс.рублей. Цена 3-хкомнатной квартиры 6-15 млн.рублей.....Басяво..да????,0
708191,"Мы были в нормальной 4-ке в Шарме в конце новогодних праздников. Смотря кто зачем едет.. Море сказка 24 С, нормальный пляж, с погодой тоже повезло. Номера и многое другое подуставшее конечно. Питание было достойное. На пристающих арабов не заморачивались. Из зимы оказаться в лете на 8 дней ГУД!!",0
1342529,"Купил недавно onyx leaf2, замечательный формат книги 7 дюймов, поворот экрана, быстродействие, на андроид, можно установить любые приложения. Установил телеграмм, через флибусту-бот можно найти почти любую книгу, также телеграмм используются как файлообменник. Установил Яндекс музыку, включил фоном и читаешь, есть блютуз. Никакой киндл не сравнится!",0
1679959,"Хочу уметь засыпать в транспорте. Кое-как засну только если до дороги не буду спать сутки. Недавно ехала 5 часов на очень ранней ласточке, каким-то образом уснула и проспала всю дорогу, по прибытии было ощущение, что я телепортировалась, было очень странно)
Беруши и маска редко помогают даже в купейном вагоне.",0
1613208,"Круто!!!
Помню в 98- ом выехал на машине маршрутом Владивосток - Санкт Петербург.
Страшненько было)))",0
1849806,"Поддерживаю! Давно пора штрафовать на крупные суммы за спам. Если компания не может  продавать свои товары/услуги без холодного обзвона, значит, они никому не нужны",0
1695103,"ох уж эта повальная демонизация углеводов, сахара и мучного с молочкой))
и это огромное количество БАДов.
про врачей с профнепригодностью можно говорить часами, тем более в наших реалиях.
очень сложно найти врача, докмед врача, грамотного
в любом случае вы молодец.",0
187944,"Опять =((( такие тесты предполагают что все люди живут в муравейниках. А у меня нет соседей сверху и снизу. Я живу в своем доме. 

Вообще в России это проблема. У нас как не принято думать о тех кто живет не в бетонной коробке =))",0
1423333,"Я мечтаю об этом давно. Очень хочу попробовать. Думаю, получится! У меня есть актерские данные и желание.",0
1474114,в чем совет то? на общественном транспорте никак не сэкономить. он как стоит так и стоит. наличных у меня нет вообще. по магазинам и тц не хожу особо. экономить это макароны за 20 рублей покупать вместо 100. вот и все.,0
1522396,Здравствуйте у мужа обноружили гепотит С и цироз печени с генотипом 1d помогите что делать,0
385976,"Т-Ж, да что с вами? То музыку для похорон выбираете, то завещания пишете. Весна же, птички поют! Не надо так",0
271366,"Подскажите пожалуйста, в каком постановлении, законе, акте, сказанно, что арендатор с 01.10.20 по 31.12.20 вправе платить только 50% аренды. В законах, на которые ссылается автор нашла лишь информацию что ДО 01.10.20 можно платить 50%.Все читала- изучала- не нашла на чем базируется это утверждение??",0
363298,"че это, отличная вещь. я им регулярно прогоняю рабочее место и всякие труднодоступные места, а по полу гоняет сяоми",0
1705744,"Я за ипотеку на любых условиях. Окно, стены, пол есть, дверь стоит - хоть 17-18 метров, но свои. Остальное пофиг. А все эти восторженные ""ах, мне удобнее снимать, зато какой дворец и чудесные соседи!"" - это все до первого дебила пьяного.",0
186713,"Почему обходятся стороной активы, номинированные в $?
Как себя чувствует ваш бизнес план с учётом рублёвой инфляции, которая за последние 20 лет составляет в среднем 10% годовых?
Доля недвижимости в портфеле, на мой скромный взгляд, сильно завышена.",0
589024,"После того, как перестал прививаться (со времен школы), перестал болеть гриппом",0
184150,"По мне, вы привели плохой пример вегетарианского питания. Всё какое-то консервированное, варёное без специй. Я веган и у меня из этой суммы получается более разнообразный рацион: больше бобовых, зелени, фруктов, овощи можно замороженные, так дешевле, чай рассыпной в больших пачках, крупы по акции на маркетплейсах.",0
389395,"Квартира подарена близким родственником и тут же продана за 2,3 млн руб. Сохранился договор купли-продажи от 1997 г. на 10 млн. Можно уменьшить доход на расход и не платить 13% ?",0
1641159,"В рюмочной Довлатов ели бомбезные беляши, сочные, ароматные. Взяли на пробу один, потом ещё дозаказывали пару штук)",0
1724786,"первое - глупо что-то доказывать деньгами, особенно которые не заработал. Пытаться произвести липовое впечатление....без комментариев. Удивляют обычно другими - приятной внешностью, начитанностью, манерами. Все равно что покупать айфон на последний кредит - айфон признак состоятельности, а не повод в лице других стать ""богатым"".",0
917791,"Спасибо Перекрёстку, проверяю ценники на кассе и Магниту — ценники и срок годности. В последнем купила хлеб, вроде мягкий, но оказалось — просроченный и весь покрытый плесенью, абсолютно весь))",0
586759,"Впечатления от работы на 3-.Работаю во Владивостоке.Заказов мало,жаль потерянного времени.Вышел сегодня в 9 утра,сейчас 13.45.Один заказ заработал 270 р примерно 74 р сожрала комиссия,итого196 р за треть рабочего дня.Ужас какой-то,а не работа.Отстой полный👎👎👎Работу не советую",0
1613482,"НЕТ если бы мне дали столько сколько я заработала  2,9 коэфициент а то какой то потолок установили 1,2 это ГРАБЕЖ",0
183169,"Самое главное не семейность или школьность, а возможность выбирать программу и варианты формы обучения, отказаться от идиотизма и бюрократии госсистемы. От усредненности и бесчеловечности. Это сегодня вполне можно сделать, и разными способами.",0
638925,"Уехал из центра Москвы, между садовым и ТТК, в Раменское, и счастлив. Под окном лес вместо трамвая.",0
1042164,Где-то здесь должно быть фото Епифанцева в образе героя одного известного фильма!,0
1308158,"Ну мне кажется даже подписанный договор можно оспорить в суде, если с вас требует деньги ни за что или отказываются от ответственности на основании пункта «у меня лапки»",0
1792424,"Как страшно жить! С начала войны никогда не был в Европе без карты минимум двух стран плюс 1000$ наличных. Просто страшно подумать, как бы я вертелся без этого. Всем добра!",0
138243,"Евгений Шепелев, подскажите по такому вопросу.
Если на ИИС по типу А продать убыточную позицию, ее можно заявлять для получения налогового вычета с прибыльных операций по обычному брокерскому счету? Сейчас актуально, когда все на панике продают, я тоже паникую...",0
1646709,"почему всегда речь о женщинах? у мужчин тоже часики тикают. к 50 уменьшаются шансы на оплодотворение. +ребенок будет расти не с папой, а дедушкой",0
1781661,"Мне показалось, что автор только ради написания нового дневника вышла из дома и пошла по этому маршруту, чтобы показать какая интересная и насыщенная у нее жизнь (нет).",0
526124,"Чувак, умница, что судишься , готов даже оплатить адвокатов и дойти до верховного создав прецедент. Как быть в курсе о резутатах решений судов?",0
1942393,"Как было скучно читать этот текст.
Автору - саморазвития в ясном изложении своих мыслей. И личную жизнь наладить.",0
681240,"Автор публично расписался в том, что работает по ""серой"" схеме. Или вообще по черной. При з/п сотрудника 50 тысяч работодатель обязан ещё 15к платить по страховым взносам.",0
625727,"Проверила две квартиры, в которых жила в 2017-2019гг. Обе были по завышенной цене, получается) С одной стороны обидно, а с другой там были хорошие арендодатели, буду считать, что это доплата за их адекватность.",0
1538559,"Подруга работает в ит отделе Центробанка и сказала, что сейчас берут людей только с высшим образованием, на курсы не смотрят.",0
1209067,"Все дело вкуса, что сказать..я бы для себя сделала иначе, что и будет,  когда сделаю дом на даче",0
1191068,"Я прониклась особым уважением к своей мультиварке во время затянувшегося ремонта. В ней получались отличные наггетсы с овощами практически ""на коленке"". Теперь периодически готовлю в ней рыбу на пару, а ещё варю рис, который мне никак не удаётся классическим способом.",0
1596481,"Сергею Дубовому не стоит больше писать тексты по данной тематике. Можно купить магнитолу и лучше и дешевле, чем все описанные",0
1604786,"Позор, у нас порой за такие деньги в вместе с арендой уложиться можно. А что уж будет предстоящей зимой..",0
627233,"Я правильно понял, что чарджбэк в Тинькоф всего 30 дней после платежа?",0
1783451,"Оу, у нас с Вами схожая ситуация. В конце года тоже из Москвы еду в Краснодар принимать квартиры. Подскажите контакты пожалуйста приемщика или компанию, в которую обращались",0
73778,"Я был 2 раза в Будапеште в гостях, и с большим удовольствием попробовал бы там пожить. :)",0
1544028,"Были в марте на Байкале, особо не впечатлил. Лёд раз в жизни точно увидеть надо, он завораживает. А больше делать там нечего, Листвянка абсолютно не развита для туризма.",0
1886539,"Требовали! Мвд в Москве. Сегодня развернули, паспорт нового образца оформляли и есть действующий загранпаспорт у ребёнка и вписан в паспорт РФ матери с печатью и подписью.",0
66152,"Бюрократия в стране капитализма - это единственный шанс для всех создать равные условия. При всех прочих вариантах в лучшем случае будет США, а в худшем - РФ",0
1661817,"Ну,что же красиво жить не запретишь!только зачем на всеобщее обозрение выкладывать,что у вас денег вагон и маленькая тележка,есть средства,помалкивайте.",0
1022418,"Выглядит красиво, но темновато. Попробуйте замерить освещённость вечером и проверить по стандарту.",0
1460146,"В чем необходимость семейного обучения? У меня из знакомых все, кто живут в домах, все равно возят детей в школы для социализации, особенно с 9 по 11 класс... ну и такие деньги на репетиторов нынче это треш, и это даже не институт еще..((",0
1664146,"Так себе идея и исполнение. Куча телодвижений не понятно для чего. Если хотели с экономить, так сомнительная экономия. Чисто визуально, не интересно.",0
914051,"Ну уж далеко не лучший вариант накопления сейчас. Акции как то, что заставляет нервничать",0
717562,"Считаю, что не нужно. Ведь каждый выполняет свою работу за зарплату. Если им платят , то почему другим профессиям нет. Барство какое!",0
1760536,Меня сегодня кинули на 40.000.как это можно возместить и никто не скажет.Может поможете как наказать или что сделать советом плииз,0
1953216,"Вызывает лёгкий ужас и недоумение как суть истории, так и её изложение.
Хотелось бы многое уточнить... если это, конечно, возможно",0
1874019,"Игнорирую все поздравления из мессенджеров, где нет личного обращения по имени. Такая форма моей борьбы с поздравительным спамом. Если человек напрягся и лично написал или позвонил, то, конечно же, вежливо поблагодарю",0
1299625,"Хорошая работа, нужная. Большая ошибка нашего государства так низко оплачивать труд учителей🙄",0
1272068,Большое спасибо за такое подробное описание всего процесса со всеми плюсами и минусами! Недавно только с молодым человеком обсуждали покупку дома),0
658000,"Дали два напровления,в оба места по работе сходил везде написали непрошол собеседование тоесть неустроил,прошло 8 дней а деньги не переводят?",0
1104098,"Вообще не люблю смотреть какие-либо виды спорта. 
Это не имеет смысла, пока сам не участвуешь. Разбираться тоже не вижу смысла. Теория ради теории- извольте.",0
15464,"Да, я покупала ""беспроигрышную"" лотерею за 40 копеек, максимальный выигрыш в ней был 10 копеек. В общем, мы втянулись и докладывали 30 коп, чтобы выиграть очередные 10...",0
171932,Исполнительный лист в исполнительной и никаких пока движений. Иск был 400000 а решение на 54000,0
1606316,"Морковный торт и в нашей семье самый любимый )) Я морковь отжимаю от влаги, чтобы был более пышным, а орехи подсушиваю на сухой сковороде с солью 😊",0
1314263,Странно что в Канаде так хромает качество сервиса в банковской сфере.Не за что бы не подумал что там так грустно в этом плане. Так почитаешь и уже раз десять подумаешь прежде чем соберёшься уезжать из РФ. Да и надо ли?!),0
1519423,"Очень много про : ""в Турции не так как  в  России и хуже"". Хотя корректно было бы   сравнивать Турцию с другими странами для перезеда",0
62310,"Девушка молодец! У Вас все будет отлично!)

В моей голове нет минимума, наверное потому что всю жизнь всегда был приличный достаток, но думаю при необходимости смогу себя ужать. Но сразу же буду искать возможность эту необходимость закрыть :)",0
1788304,"Я ипотечник, собственник скромной однушки в старом фонде. На первоначальный взнос копила с первого курса университета (я училась и работала). 

Меня удивило, что в Екатеринбурге квартиры стоят дороже, чем в Новосибирске",0
885469,"Автора мы знаем.. Красивая, умная, реализовавшаяся с ним не свяжется хотяб потому что умная=)) Нашёл себе дурочку, для которой сотка и Москва золотые кущи, усадил дома и сам же в ней разочаровался моментом. Хорошо хоть  откатил компенсацию.",0
1954702,"Как общаться с начитавшимися НЛП манипуляторами, которые откладывают свою работу, а потом она валится на тебя, когда человек ушёл в отпуск? Как противостоять манипуляции и жестко, но без конфликтов ставить границы?",0
1863740,Вы думаете Америку открыли? Нет. В каждом возрасте лучше развит отдельный вид восприятия. Постепенно мы их тренируем и поэтому лучше запоминать информацию принесенную через все каналы восприятия. А не один какой-то целенаправленно.,0
1209207,"Мы на грани развода(( Очень больно. Но так будет лучше. Пассивного дохода нет, но и от зп на основной работе не завишу. Теперь жду статью о детском досуге, моей доченьке 2,5 года.",0
314014,"Человеку из простой семьи, врятли стоит сюда переезжать, да и не получится, в качестве кого он здесь будет?",0
1711159,"Ерунда это всё, с очередью. Лучше https://elevenlabs.io/dubbing там будет с водяным знаком, зато бесплатно.",0
505371,Отдавать армашам кровно заработанные деньги. Нет и еще раз нет. Кому угодно но не носорогам. Принципиально ничего не покупаю у них.,0
461794,"Самое интересное, больше половины ответов я выбирал методом исключения, потому что не было подходящих ответов)",0
1473134,"« Мелкие аферы. Мошенник довольствуется малым и потихоньку выкачивает деньги из партнерши: скажем, живет у нее, питается за ее счет, ездит на ее автомобиле.»

Поменяйте мужчину и женщину местами, и это будет абсолютная норма. Многие женщины - это мелкие аферистки, получается?",0
936174,"Красное сухое, Испания, Италия. Пьём каждый день по бокалу за ужином. Любопытно, что цены после весеннего скачка уже вернулись практически полностью к январским. Максимум процентов 5-10 я вижу подорожание от зимних ценников (ценовая категория 1000-1500).",0
1856707,"В избранное.
(сейчас специально буду работать над тем, чтоб найти человека-бинго)",0
379061,"Посудомойка тратит 3 часа СВОЕГО времени, не вашего... а в ручную вы тратите 20 минут своей жизни... У меня посудомойка Бош. Работает с 2007г (14 лет)",0
1518307,"Шампуни против перхоти в массмаркете, имхо, фигня по сравнению со старым добрым себазолом из аптеки (100 р за тюбик). Но, возможно, вы за перхоть приняли гнид. Мама, сестра не подстраховывают с дочкой? Все-таки, конечно, ещё года два-три, да при трех работах, вам такая помощь очень нужна",0
1315096,"годная статья, про эмоции, конечно, мысли другого чувака, но в целом пойдет,  спасибо",0
1621989,"Вы огромная молодец, замечательно заботитесь о дочках!
На всякий случай напишу: если вы не вкладывали маткапитал в квартиру, то им можно оплачивать кружки, сейчас многие с лицензиями.",0
1040718,"Отчего тур на 3 дня в 🇹🇷 не купить я не понимаю, нет, нужно мудохаться на границе",0
604661,"Какое счастье для этих людей, что есть вы. Как много иногда держится на одном человеке, надеюсь, про вас напишут книгу (Джоан Роулинг, как Случайная вакансия - только там печальное развитие событий, а у вас чтобы было необычное и прекрасное)",0
881729,Когда не определились до конца - нужны инглиш вордс или нет,0
128721,"В 2012 году я купил квартиру за 1млн.950тыс.руб., в феврале этого года я получаю  последний налоговый вычет за нее. Могу ли я получать налоговый вычет, если куплю квартиру в 2020 году, либо оплачу обучение сына?",0
189614,"Моё сердце принадлежит КП, но думаю финансово у них абсолютно то же, что и у ПИКа.
Надеюсь, и те и другие выживут как бизнес!",0
743034,"Если вам неинтересны церкви, храмы, явно не стоит туда (в Свияжск) ехать. //
А на кой автор туда ехал, если там церкви и храмы? ))) Чтобы потом написать, как ему было скучно? )
Удивляют такие отзывы из серии ""мыши плакали, кололись..."".",0
89316,"Смотря ЧТО - если простуда - с чихом, температурой - беру больничный - отлежаться, и никого не заразить! Если что-то типа хандры))) - работаю!",0
1893737,"Ну как-то надо своей ущербной жизни придать смысл, вот и пытаются кошмарить. 

Правила знать круто, но если не получилось, значит не судьба.",0
919638,"А что значит «дом в аварийном состоянии и платежки получаем редко»
Где связь?",0
1934920,"У меня, например, была очень хорошая зп, кот позволила купить пару квартир, машину и дачу, путешествовать. Сейчас же зп во много (!) раз меньше, и никогда в жизни больше не буду так получать. Поэтому да, активы есть, а денег нет.",0
141884,"Сделал выписку из ПФР, был в НПФ ""Будущее"",оказалось что с 2017 года уже в НПФ ""Федерация"", в который не вступал, собираюсь подать в суд, ну и заявление соответственно в прокуратуру",0
1717070,"Автор, не ваш уровень. Не удивительно , что вы не смогли её потянуть. Снижайте планку.",0
538875,"Тыщу рублей на нужды класса сдаю раз в полгода, но вот всякие ремонты игнорирую. Еще бесит когда просят прийти помыть парты окна, игнорю",0
1804351,"многоуважаемый максон субботич, а что по данному поводу думает ваша матушка?",0
1531014,"УК имеет право указать какая квартира должна и на этом всё.
Никаких персональных данных они писать не имею право.

Если указаны ваши ФИО или любые другие данные, смело подавайте жалобу в Роскомнадзор, УК накажут.",0
815958,"Я неверю этим спецам из 90-2000г, сам жил в профессорском доме и вся родня преподы из универа и я прекрасно знаю, что большенство этих студентов тупо купили дипломы, поэтому и спецы сейчас ноль.",0
797165,"Хорошо написано всё, мне эта история поможет. Благодарю Вас, автор :)",0
1058784,"Не вижу драмы.
Лучше поступить, своими глазами увидеть и разочароваться, чем не поступить - и всю жизнь провести в бесплодных иллюзиях о том, что вот там-то было точно то, что нам нужно.",0
637766,У меня мошеники украли селфи с паспортом с какого то приложения и оформили микрозаймов на 30 тыс,0
1949209,"Хороший подход к питанию. Пишете интересно и все подробно. Приятно читать, все обосновано.",0
1735159,"Замечательный материал. Очень глубокий. Во многом универсальный  - многие мысли окажутся полезными независимо от того, в IT вы или где-либо еще. Как бэк-энд программист со стажем 15 лет согласен практически со всеми неназванными авторами этого материала",0
1674876,На другом пароме было дело который в чеджудо ходит примерно все тоже самое,0
1491754,"Ничего хорошего в резких колебаниях веса быть не может. Удачи голодать на старости лет, когда будет еще куча других проблем. Удачи поголодать, когда работа требует активной умственной активности, да еще и когда стресс. Хотя для адептов голодания вероятно мозговая активность противопоказана",0
1796391,В соло мне не нравится играть. На двоих отлично идут Каркассон и серия Similo),0
465493,"На правах юмора: 
За отсутствие перчаток штраф надо платить авансом, только не нормальными купюрами, а билетами банка приколов. Потому что они являются деньгами в той мере, в которой перчаточный режим является толковой антиковидной мерой.",0
1665193,"Я резинки пацанам привез из ЮВА, но они оказались слишком маленькими. Хотя упаковка крутая, навороты..",0
1141631,"Здравствуйте! 
Читая ваши Заметки, получаю очень много оптимизма. По тексту вы мне кажетесь какой то очень знакомой и может быть даже родной. Удачи Вам! Вы большая молодец!",0
640780,А если идет взрослый с двумя детьми и надо три билета - это два раза очередь занимать? Или как?,0
1068501,"Вы молодец. Все, что нужно у Вас есть, все лучшее - впереди. Желаю удачи Вам во всех начинаниях и всех благ ( духовных и материальных).",0
1499599,"Ой, без сладкого прям жизнь-боль, сладкую ароматную свежую свердловскую булочку с кофе утром так хочется, что сил нет, идёшь, находишь и ешь. Углеводные наркоманы)",0
1824638,"Ай, маладца!
Ваш подход мне очень близок и (субъективно) видится исключительно правильным.",0
1174678,"там такой переход страшный от мцк, ещё и гадют в нём (",0
1862035,"меня искренне поражают такие ситуации, люди просто не имеют права так себя вести",0
1106122,"История достойна экранизации кмк.
Как вы готовите круассаны за 1 час? готовое тесто?",0
1604717,"""Человек его биологический отец и не проживает совместно, квартира не принадлежит проживающим там матери и ребенку.""

То есть я правильно понимаю, что его вышвырнули его из его же квартиры, сменили замки, а теперь еще и недовольны когда их беспокоят?",0
1873236,"Я жила в Киргизии и это самое красивое место в мире. Люблю скучаю по Киргизии, приезжаю почти каждые два -три года!!!!!",0
1285481,Это в SFBA нет русского комьюнити?! Ну только если вы в Кастро живете или в Тендерлойне.,0
1920498,"Вот правда, болеете, посидите дома, закажите лекарства на дом, вызовите врача!",0
1360132,Сколько где работал за 20лет в основном люди 80% времени чаи гоняют да покурить бегают.,0
1490562,"Здравствуйте! Попробовала сегодня рецепт с небольшими исправлениями:
- сахара взяла везде меньше в 2 раза;
- шоколад был отдельно от орехов;
- запекался кекс в мультиварке. 
Получилось очень вкусно, спасибо!",0
808337,Здравствуйте скажите пожалуйста в расчётном периуде у мужа был официальный доход с 22 03 21 по 19 04 21 нам одобрят от8 до16.я по уходу за младшим ребенком до 3 лет? Сейчас муж устроился на официальную работу,0
1854832,"Вообще производитель абсолютно прав - зачем ему, да и покупателю, собственно, посредники с наценкой 200%, если можно самому производителю напрямую продавать товар? Деньги должен получать тот, кто произвел, а посредников из цепочки нужно убирать. И так маркетплейс свое отожмет.",0
660396,"Здравствуйте, оформил два онлайн курса один для себя, другой для девушки. Могу ли я получить за оба курса вычет, если в браке не состоим? Как кто проверяется кто проходит курс и т.п?",0
356326,"Не знаю как на самом деле, но на личном опыте это невозможно сделать. Я пытался как-то перестать давать деньги - отношения стали совсем невозможными с родителями (хотя они и так были далеки от нормальных).",0
268719,"Ставропольский институт им. В.Д.Сурсина. Хотел бы в Санкт-Петербурском государственном университете, на юридическом факультете.",0
278175,"Мне надо в Красноярск! Внезапно. С учетом того, что я выбирала вариант ""где потеплее"". )))",0
33972,"А ведь порядок цен в 2-3 раза выше, чем в России. 
Еще раз убедился, почему ""порасвальщики"" ноют, но никуда никогда не уедут)
Козыряют высокими з/п и дешевыми машинами, а на деле налоги, страховки и дом аж за 1 млн $",0
1430964,"Не первый год работаю в ДЮ футболе, могу сказать что можно все делать без франшизы и не платить много лишнего, главное тренерский состав и хорошие залы.",0
1948256,"Задранные ценники на такси ""с руки"" в аэропорту? Невероятно, нигде же такого нет!
Комиссия в банкомате? Тоже совершенно невиданное явление!

Ощущение что человек первый раз в жизни из дома вышел.",0
1316695,"Потому что у людей нет процентов,и можно чуть-чуть опоздать, ничего страшного,а с банком это не пройдет,...да и коллекторы не дремлют,вышибут, вынесут,нервы потрепают ... лучше не связываться с банком...с уважением Сергей Алексеевич!!!",0
1511124,"Арцах,откуда родом жингялов хац,в БЛОКАДЕ ,устроенной азербайджанотурками,с 13.12.2022.120000 армян,из них 30000 детей.!!!!((((((((",0
1898281,Смотришь на фотки — будто на Алтай скатались 🙈 А почему в такое время — и туда? Давние планы были? 🤔,0
1540675,"Когда слышу от людей ХеР, всё понятно. Люблю их побесить: ""Как вы сказали называется ваша должность?"", и так раза три, а потом - ""Ааа, кадровичка!"".",0
1778884,"Ник запомнившийся. проверила историю- полтора месяца нахад выходил, как раз обсуждали новогодний стол. Ассоциация с дневником - Здравствуйте, я из орифлейм. Насколько же одиноко автору, что опять дневник, опять плохие фото, но зато с выставки художника.. мда...",0
76827,"Проводила соц. опросы, делала ретушь фото, один раз даже работала в компании специализирующейся mail order brides фоторедактором",0
1685520,"Не работала, но думаю, периодическая подработка поможет стать здоровее и экономить на спортзале)",0
1977838,"Ну, у кошек и собак точно бывают и птср и травмы и разные типы привязанности, хотя сознание заменяет инстинктивное поведение, но бессознательное присутствует, не удивлюсь, если синички тоже сложнее, чем кажется",0
1842835,"Интересно бы почитать дневник путешествий.
Но, имхо на Юниверсал парк и Диснейленд разве стоит время тратить находясь в Японии?",0
